EventCode,EventType,OpCode,RecordNumber,"_time","anonymized_ComputerName",source,sourcetype,user
4776,0,Info,1017016377,"1473176340.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,249321307,"1473176340.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,249321305,"1473176340.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,249321298,"1473176340.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,1017016485,"1473176348.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,249321392,"1473176350.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,1017016597,"1473176352.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1017016595,"1473176352.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,1017016775,"1473176366.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1017016870,"1473176371.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,249321567,"1473176371.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,249321565,"1473176371.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,1017017067,"1473176381.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,249321630,"1473176381.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1017017142,"1473176387.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,249321672,"1473176387.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,249321668,"1473176387.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,1017017268,"1473176389.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1017017266,"1473176389.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,249321755,"1473176389.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,249322147,"1473176457.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,249322186,"1473176461.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1017018417,"1473176467.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,1017018746,"1473176486.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,249322384,"1473176486.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,249322580,"1473176507.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,249322594,"1473176508.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,249323069,"1473176580.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,1017020522,"1473176588.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,249323164,"1473176590.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1017020704,"1473176599.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,249323265,"1473176599.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,249323307,"1473176607.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1017021295,"1473176627.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,1017022447,"1473176696.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1017022445,"1473176696.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,1017022438,"1473176696.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,1017022475,"1473176697.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1017022473,"1473176697.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,249323986,"1473176700.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,249323984,"1473176700.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,249324090,"1473176710.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,1017022857,"1473176713.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1017023025,"1473176726.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,249324205,"1473176726.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1017023050,"1473176727.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1017023269,"1473176741.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,249324345,"1473176741.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,249324343,"1473176741.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,1017023356,"1473176747.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,249324394,"1473176747.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,1017024608,"1473176811.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,1017024722,"1473176816.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,249324939,"1473176816.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,249324932,"1473176816.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,1017024798,"1473176820.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,249325096,"1473176828.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,1017025016,"1473176830.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1017025010,"1473176830.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,249325124,"1473176830.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,1017025128,"1473176839.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,249325215,"1473176846.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,249325316,"1473176851.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,249325531,"1473176867.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,1017027016,"1473176936.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,249326147,"1473176936.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,249326145,"1473176936.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,249326196,"1473176940.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,249326321,"1473176947.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,1017027502,"1473176959.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,249326481,"1473176966.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,249326500,"1473176967.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,249326558,"1473176971.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,249326614,"1473176974.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,1017027921,"1473176980.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,1017028050,"1473176987.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1017028026,"1473176987.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,249326701,"1473176987.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,249326691,"1473176987.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,1017028109,"1473176989.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,249326740,"1473176989.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1017030080,"1473177056.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,249327138,"1473177056.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,249327217,"1473177060.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,249327215,"1473177060.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,1017030477,"1473177061.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,249327297,"1473177068.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,1017031276,"1473177072.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,1017031345,"1473177079.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,249327445,"1473177087.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,1017031648,"1473177091.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,249327494,"1473177091.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,249327492,"1473177091.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,1017031845,"1473177101.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,249327667,"1473177108.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,249327694,"1473177109.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,249327692,"1473177109.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,1017033095,"1473177176.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,249328171,"1473177176.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,249328167,"1473177176.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,249328404,"1473177192.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,1017033576,"1473177206.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,1017033718,"1473177211.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1017033698,"1473177211.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,249328535,"1473177211.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,249328609,"1473177221.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,1017033996,"1473177227.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1017033994,"1473177227.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,1017034021,"1473177228.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,249328706,"1473177228.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,1017034072,"1473177229.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,249329113,"1473177292.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,249329173,"1473177296.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,249329205,"1473177297.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,249329203,"1473177297.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,249329265,"1473177300.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,1017035789,"1473177326.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,249329565,"1473177326.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,249329563,"1473177326.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,1017035844,"1473177327.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,249329582,"1473177327.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,1017035956,"1473177331.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,249329681,"1473177340.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,1017036157,"1473177341.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,1017036280,"1473177347.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,249329755,"1473177347.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,249329733,"1473177347.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,2488330,"1473177357.000","anon_ComputerName_23","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,1017037353,"1473177411.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1017037452,"1473177416.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,1017037573,"1473177420.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,249330399,"1473177420.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,1017037741,"1473177430.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,249330552,"1473177439.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,249330674,"1473177451.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1017038512,"1473177467.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,249330766,"1473177467.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,249331298,"1473177536.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,249331323,"1473177537.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,249331425,"1473177540.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,249331407,"1473177540.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,1017040107,"1473177547.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,249331509,"1473177550.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,249331592,"1473177559.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,1017040494,"1473177567.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,1017040587,"1473177571.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,1017040750,"1473177581.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,249331823,"1473177581.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,249331818,"1473177581.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,249331879,"1473177587.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,249331858,"1473177587.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,249332537,"1473177651.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,1017042948,"1473177656.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,249332625,"1473177656.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,249332786,"1473177670.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,249333055,"1473177696.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,1017044047,"1473177701.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,249333089,"1473177701.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1017044313,"1473177709.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,1017045470,"1473177776.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,249333870,"1473177777.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,249333927,"1473177780.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,249333925,"1473177780.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,1017045717,"1473177788.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,249334027,"1473177790.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,1017046058,"1473177807.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,249334205,"1473177811.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,249334195,"1473177811.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1017046389,"1473177821.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,249334268,"1473177821.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,1017046560,"1473177827.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,249334374,"1473177830.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,249334892,"1473177896.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,249334888,"1473177896.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1017048507,"1473177908.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,1017048603,"1473177910.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,249335259,"1473177910.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,1017048847,"1473177926.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1017048889,"1473177927.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,249335374,"1473177927.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,1017049011,"1473177931.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,249335463,"1473177931.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1017049171,"1473177937.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",chuck
4776,0,Info,249335558,"1473177941.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,249335616,"1473177947.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,1017050680,"1473178016.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,249336118,"1473178017.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,1017050825,"1473178020.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,249336217,"1473178020.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,249336396,"1473178027.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,249336430,"1473178030.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,249336526,"1473178039.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,249336679,"1473178052.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,249336742,"1473178061.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,1017051976,"1473178067.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1017051940,"1473178067.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,249336816,"1473178067.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,249336787,"1473178067.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,1017052968,"1473178131.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,249337194,"1473178131.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,249337278,"1473178136.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,1017053107,"1473178137.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,249337308,"1473178137.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,249337374,"1473178140.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,249337372,"1473178140.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,1017053466,"1473178150.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,249337553,"1473178150.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,1017053536,"1473178153.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,249337654,"1473178166.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,1017053912,"1473178171.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,1017054106,"1473178180.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,1017054248,"1473178187.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,249337838,"1473178187.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,249338292,"1473178256.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,249338408,"1473178260.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,1017055601,"1473178261.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1017055599,"1473178261.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1017055875,"1473178270.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1017056109,"1473178279.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,1017056190,"1473178286.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,249338744,"1473178291.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4768,0,Info,2521226573,"1473178294.000","anon_ComputerName_17","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,1017056498,"1473178301.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1017056492,"1473178301.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,249338819,"1473178301.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,249338875,"1473178307.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,249338873,"1473178307.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,1017056642,"1473178308.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,249339230,"1473178371.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,249339330,"1473178377.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,1017058001,"1473178380.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,1017057983,"1473178380.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,249339465,"1473178390.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,1017058281,"1473178394.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,249339508,"1473178394.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,249339809,"1473178422.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,1017058980,"1473178428.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,249339883,"1473178428.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1017059003,"1473178430.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,2411828,"1473178446.000","anon_ComputerName_22","WinEventLog:Security","WinEventLog:Security",chuck
4648,0,Info,1017059730,"1473178487.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",chuck
4624,0,Info,1017059909,"1473178492.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1017059907,"1473178492.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1017060011,"1473178496.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,1017060170,"1473178500.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1017060168,"1473178500.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,249340380,"1473178500.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,249340580,"1473178508.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,1017060480,"1473178510.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,249340629,"1473178510.000","anon_ComputerName_19","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,1017060560,"1473178513.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1017060780,"1473178527.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,1017061033,"1473178541.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4624,0,Info,1017061183,"1473178547.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4776,0,Info,1017061181,"1473178547.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
4648,0,Info,1017061162,"1473178547.000","anon_ComputerName_18","WinEventLog:Security","WinEventLog:Security",bob
